131.7133,0
132.1607,0
132.1607,5
132.5916,1
132.5916,0
132.8235,4
133.0224,0
133.4532,3
133.4532,0
133.4698,1
133.8841,2
133.8841,0
134.3149,0
134.3315,1
134.7126,0
135.1601,0
135.1601,1
135.5909,4
135.5909,0
136.0218,1
136.0218,0
136.4692,3
136.552,2
136.6846,3
136.784,2
136.9,3
136.9829,2
137.0989,3
137.2149,2
137.2977,4
137.9606,3
138.5903,5
139.0377,3
139.6839,4
140.3186,3
140.766,2
141.3791,4
142.042,3
142.4562,4
142.8705,5
143.3179,3
143.5002,5
143.9642,3
144.1465,5
144.8259,5
145.2236,4
145.4556,3
145.6876,2
145.903,5
146.2013,4
146.5658,3
146.7647,1
146.9635,4
147.179,1
147.4275,3
147.6264,4
148.2395,3
149.2835,3
149.5155,2
149.7475,3
149.9681,2
150.1835,3
150.2829,2
150.3989,3
150.5149,2
150.5978,3
150.7635,2
150.8464,3
150.9624,2
151.0286,5
151.4761,3
151.6086,4
152.0395,4
152.1223,3
152.3046,3
152.5366,4
152.7355,5
153.1332,4
153.3652,3
154.4588,2
154.9063,3
155.2045,4
155.5691,1
155.7348,3
155.9502,4
156.1491,0
156.6297,3
156.9279,4
157.2428,5
157.4416,4
157.6902,3
157.8891,4
158.3033,3
158.5353,4
158.9496,3
159.165,4
159.397,5
159.6488,5
160.0299,4
160.2453,3
161.3225,2
161.7367,3
162.0516,4
162.383,3
162.6316,4
162.7973,5
163.0293,3
163.427,4
163.7418,5
164.0898,4
164.3052,3
164.7692,2
165.2001,3
166.0452,3
166.4429,3
166.8903,4
167.1389,3
167.2715,4
167.4869,4
167.6526,3
167.9674,4
168.0503,3
